struct_id_2015,structure_id_2023,match_distance_deg
806208,812329,5.333250477643229e-06
806209,813701,6.296383596798282e-06
806210,816347,3.23897613698942e-06
806211,805117,1.708822647997176e-06
806212,818127,1.6320547810185127e-06
806213,805118,2.6763660078799566e-06
806214,807483,1.2173990485002243e-05
806215,816348,1.4677164171950282e-06
806216,802262,1.8395498207633724e-06
806217,817582,1.780255416390592e-06
806218,818126,1.1538254076559843e-06
806219,805716,1.028536597229803e-05
806220,800197,1.854396314827231e-05
806221,815970,1.2978762987876103e-05
806222,817880,6.730513419286449e-06
806223,805715,5.579832209540794e-07
806224,800196,1.0182189111273767e-05
806225,817897,6.951225587604442e-07
806226,817879,1.1166049844714612e-06
806227,815969,1.4712217085383525e-06
806228,800389,8.677604275449798e-07
806229,804564,7.541072147980965e-06
806230,811635,6.385853902743313e-06
806231,805059,3.256093922750402e-06
806232,813553,1.2091585188126346e-06
806233,808476,9.252486585179888e-06
806234,813469,7.865394257357872e-06
806235,805058,1.926625275258321e-06
806236,813552,1.1601934335396997e-06
806237,810727,1.373080275858029e-05
806238,810726,3.035462339302094e-07
806239,812367,2.4492659473692583e-06
806240,812368,1.2157152534958823e-06
806241,806996,1.161154918674519e-05
806242,806961,3.3347095087734137e-06
806243,806997,3.0723569665826426e-06
806244,806962,3.3365223082823146e-06
806245,802281,2.817989433464807e-06
806246,802696,2.216517864163131e-06
806247,802280,1.0923129774794715e-05
806248,802695,2.834992419911637e-06
806249,815584,3.3624616199705e-06
806250,817804,3.0842791566462214e-06
806251,818026,2.9368515911252707e-06
806252,806488,2.1445354805049133e-06
806253,818785,3.429767734834757e-06
806254,803535,3.501073575429279e-06
806255,805088,5.214876741439772e-06
806256,815585,2.1395919121280363e-06
806257,817805,3.2389173085919834e-06
806258,818027,3.230098137312776e-06
806259,806489,3.5690341907267456e-06
806260,818786,1.1633500829409313e-06
806261,803536,3.5726375748563935e-06
806262,814023,2.850106704840307e-06
806263,812044,9.727516056983803e-06
806264,800397,4.549461984591426e-06
806265,806424,4.332651230221013e-06
806266,815685,3.1519483297291765e-06
806267,804768,4.215996917850641e-06
806268,815915,1.2379251071162195e-05
806269,801930,1.0341986537332643e-05
806270,815244,2.3480659464903003e-05
806271,809832,2.190093991948891e-05
806272,810605,3.1515485284494425e-05
806273,809447,8.373611843111685e-06
806274,800557,6.988137294210223e-06
806275,800556,1.6784182069761522e-06
806276,809446,1.9247052604245274e-06
806277,800306,2.739324554776716e-06
806278,802697,1.4517872390251639e-05
806279,800307,1.9409616685783164e-06
806280,815886,4.663598124535878e-06
806281,808796,1.839968430052912e-06
806282,808795,7.453949056578033e-07
806283,805947,5.873166833526474e-07
806284,813480,2.8629461290085886e-06
806285,813481,6.911110542332452e-06
806286,806330,5.381669559030089e-06
806287,804749,3.988239360212024e-06
806288,818371,8.865241207722142e-06
806289,819022,1.1736955298351228e-05
806290,817433,1.0358923552752686e-05
806291,801166,2.957204881125116e-06
806292,812064,2.8241725247939395e-06
806293,813077,1.216898647497624e-06
806294,816328,7.653511546330526e-07
806295,807440,1.5923171500940022e-06
806296,813472,1.980461300335991e-06
806297,800857,1.7508482619059296e-06
806298,810688,1.8647110723211327e-06
806299,815221,9.106312189247139e-07
806300,817662,2.783779559395489e-06
806301,817663,8.360429951512655e-06
806302,815220,2.444505565945303e-06
806303,810687,2.462121372672157e-06
806304,807439,8.103614344868216e-06
806305,816327,1.1219037004465656e-05
806306,813076,6.192539624252732e-06
806307,812063,5.3598098670652175e-06
806308,802002,9.175135680520497e-06
806309,806609,4.670071833961155e-06
806310,811490,2.7090781319070965e-06
806311,814021,8.839730695442271e-06
806312,809409,2.859663914518039e-06
806313,804808,1.936844659115156e-06
806314,812265,9.230442062666163e-06
806315,812666,1.841816690634351e-06
806316,800771,2.825343837034917e-06
806317,812048,9.235834461688797e-07
806318,806608,3.8561349547979344e-06
806319,811489,3.6721680280118236e-06
806320,814022,1.5948193593819142e-06
806321,812264,2.3082064360941244e-07
806322,812665,3.353893030947539e-06
806323,800772,3.8946473591597296e-06
806324,801732,4.8414543777674874e-05
806325,815334,2.118477906254413e-05
806326,801732,4.087826996409539e-05
806327,805056,1.1835957040266207e-05
806328,812841,1.2359752820078106e-05
806329,814819,1.1561296501111423e-05
806330,818961,1.0734550661063283e-05
806331,816325,1.0256452654480642e-05
806332,816250,5.334600397445994e-06
806333,805040,1.0139631227730387e-05
806334,816445,8.995824002014992e-06
806335,816251,1.0282925030121936e-07
806336,805859,1.0837621632754203e-05
806337,818106,1.0637530393113842e-05
806338,817207,9.863915736504595e-06
806339,800281,3.904281114876533e-06
806340,813673,6.97690310689033e-06
806341,806441,7.089582064677948e-06
806342,801486,6.884566035692574e-06
806343,814675,6.456637414840768e-06
806344,818073,6.952754806326742e-06
806345,812106,9.144270420971724e-07
806346,818074,5.817273832565184e-07
806347,812107,2.7135757187499058e-06
806348,801487,2.2371315170218353e-06
806349,806442,1.4882370126941967e-06
806350,808426,1.607762583846553e-05
806351,813674,6.70074859824844e-06
806352,800282,8.317094121787149e-07
806353,816650,1.6389579423012365e-06
806354,811174,2.1684848447424593e-06
806355,816985,1.8786135484117424e-06
806356,813599,2.2481666201257767e-06
806357,806348,2.067929634417118e-06
806358,800653,5.84922990170441e-06
806359,816651,4.771095312328004e-07
806360,815469,5.5117679999950324e-06
806361,811175,4.485234915991114e-07
806362,816984,2.255761654202472e-06
806363,814972,6.0635315873802305e-06
806364,813598,1.3802317775107572e-06
806365,806347,2.020155688059783e-06
806366,803576,5.014044393389371e-06
806367,809874,4.874110523079894e-06
806368,811399,1.24147395383999e-06
806369,802169,6.155068674726897e-06
806370,811005,1.0972589746871661e-05
806371,804625,6.48508549108044e-06
806372,808225,5.705591797771123e-07
806373,813129,8.304252055835438e-06
806374,806127,1.3858644901595754e-06
806375,803801,2.285440821294251e-06
806376,809875,8.472605597105056e-06
806377,811400,7.464043995728106e-06
806378,811004,7.432644743390128e-06
806379,808226,9.502049157160904e-06
806380,806126,4.958571129474732e-07
806381,803802,2.568605693226174e-06
806382,808303,3.1644459895666693e-06
806383,816834,1.3980687429594087e-06
806384,808302,2.219478774209353e-06
806385,816833,1.3372024591531573e-06
806386,804273,5.104831544252721e-06
806387,813121,1.4397793153357586e-06
806388,802053,5.867857370309971e-07
806389,805923,1.4320037981814777e-06
806390,808682,1.417790048776553e-06
806391,808683,1.4201340060777672e-05
806392,805924,7.597147259051033e-07
806393,807104,1.6022646777908622e-05
806394,813122,1.5259702979158379e-06
806395,802054,1.4070883842124584e-06
806396,809402,1.2931512305617091e-06
806397,800330,3.070557371456028e-07
806398,818342,4.5241393071195933e-07
806399,812104,1.7130730891036015e-06
806400,802941,1.5218604470331016e-06
806401,810616,1.461043102412432e-05
806402,811388,1.9349576406173982e-05
806403,802177,1.4645179953550758e-05
806404,819118,2.6047060596735024e-05
806405,805523,4.067237206886384e-06
806406,808149,1.0898210507162666e-06
806407,806124,1.0954518125012201e-06
806408,813894,3.553472103779877e-06
806409,801088,2.024696739083695e-06
806410,808148,3.735889270080849e-07
806411,806123,7.542206885947097e-07
806412,803937,1.4447588903477592e-06
806413,801087,1.015299701037927e-06
806414,818353,1.4607650396040164e-06
806415,804612,4.934632378031326e-07
806416,803938,9.784927359934047e-07
806417,818354,8.430064514795533e-07
806418,804613,3.971244294971172e-06
806419,818302,5.331960493392697e-06
806420,812153,2.627588254292129e-06
806421,812153,4.6283108430344284e-05
806422,809731,9.685213312907585e-06
806423,809731,6.603343696271305e-05
806424,812154,2.547105385368976e-06
806425,809730,5.886663771620502e-05
806426,809730,1.4997486625819351e-05
806427,809730,6.176103076666139e-05
806428,818608,1.8853541122521643e-05
806429,903125,1.7615223648582963e-05
806430,806579,6.79248465999778e-06
806431,818265,6.855329129678439e-06
806432,818609,3.0922720415016592e-06
806433,809761,3.1711567438235313e-06
806434,806578,3.6834775945093766e-06
806435,818264,4.082617801585545e-06
806436,815779,2.9835993519093127e-06
806437,818020,6.078706415693118e-06
806438,805842,4.340656517075322e-06
806439,809925,4.416183389282559e-06
806440,808777,8.921515502002521e-06
806441,808777,3.17827437021728e-05
806442,818019,3.1998790125694054e-05
806443,804212,2.333838836803893e-05
806444,805843,3.39383037140945e-05
806445,809924,3.2841617086619135e-05
806446,802901,1.044860112362783e-05
806447,818926,7.316764867132154e-06
806448,817199,5.723859019530708e-06
806449,807430,1.0392374296843205e-06
806450,805686,8.71896973269839e-07
806451,808509,1.1305432291230068e-06
806452,812885,1.1094052698326585e-06
806453,801085,1.2641039555158657e-06
806454,808510,2.902310718523449e-06
806455,805687,2.296436272057018e-06
806456,812886,1.8861199891732517e-06
806457,801086,2.6480201586807836e-06
806458,801788,2.049182460567014e-06
806459,801787,9.640468345168841e-06
806460,801884,2.8591772138009905e-07
806461,816930,2.4539350843772944e-06
806464,804790,1.006556104575324e-05
806465,808453,2.236334446523228e-06
806466,803662,1.803703527545152e-06
806467,807182,2.944121299657219e-06
806468,802776,2.0543352119157187e-06
806469,805519,1.777150205968913e-05
806470,815316,8.098300796475324e-06
806471,803017,3.023950231171216e-06
806472,815901,1.9817699712363877e-06
806473,804288,9.196232133145601e-06
806474,817419,4.927962035227639e-06
806475,815902,2.5924125835645893e-06
806476,815902,5.5328159630853826e-05
806477,811382,4.592703283745052e-06
806478,800649,3.4607782105618144e-06
806479,800650,1.9411227784007196e-06
806480,814987,1.562974034514878e-06
806481,810267,2.2384906838555795e-06
806482,808696,7.254933847655972e-06
806483,814805,2.52505515321931e-06
806484,815323,3.6163664048712826e-06
806485,806418,6.835714836910855e-06
806486,807100,5.137729763487373e-06
806487,811398,2.7215376572700996e-06
806488,817241,7.362025917114492e-06
806489,817020,1.291016333193467e-06
806490,808736,7.876821033026382e-06
806491,810122,4.604688377589681e-06
806492,808735,2.984424372831326e-06
806493,812377,3.1279660140721165e-06
806494,801822,9.16572689217013e-06
806496,817753,2.7020204378583345e-06
806497,818446,9.347980925655027e-07
806498,811540,1.4528133742966207e-06
806499,818377,3.468965920419453e-06
806500,817754,1.6262199473473875e-06
806501,813777,1.1478605132389633e-05
806502,807996,9.70982721483865e-06
806503,806617,1.3439558076244135e-06
806504,813886,1.2542247614871286e-05
806505,811344,3.5117605588177543e-06
806506,805125,3.107690519076544e-06
806507,805721,3.832972661121488e-06
806508,811974,3.7984821819358496e-06
806509,810812,2.237235313093337e-06
806510,805722,2.382242534528124e-06
806511,805126,2.599384354470605e-06
806512,811345,2.7226788590134736e-06
806513,811975,3.164533304499179e-06
806514,813346,1.4377717224305085e-06
806515,804501,3.182531158154186e-06
806516,808222,7.86725543172244e-06
806517,802953,1.568001635457796e-05
806518,805470,1.0561107317113339e-05
806519,814939,1.7002845910127905e-05
806520,806733,1.836167380141972e-05
806521,817218,1.6934226187775785e-05
806522,803823,1.7506006867196385e-05
806523,800424,1.621126303473409e-05
806524,812359,1.606889269927845e-05
806525,801533,1.4638371204359315e-05
806526,813779,1.4693108696567826e-05
806527,818169,1.5209206853941041e-05
806528,801257,1.5032766092839949e-05
806529,801453,1.3532434926997419e-05
806530,812371,1.8843982866716495e-06
806531,810878,1.333173442687339e-06
806532,815697,1.2140926357543333e-05
806533,803010,2.7586919731220625e-06
806534,814761,5.213231757840425e-06
806535,800491,1.413357981547579e-06
806536,811256,4.889089706891112e-06
806537,819124,2.0639342753373095e-06
806538,802394,1.7165974396606145e-06
806539,812692,4.738565708779111e-06
806540,800490,3.908806347658013e-06
806541,806173,2.5700880865357424e-06
806542,814869,2.7227097267713113e-06
806543,812552,1.870360831695884e-06
806544,802393,2.4420933786303634e-06
806545,819123,2.8832815599836137e-06
806546,817559,2.4396580695458792e-06
806547,811255,4.312075318982528e-06
806548,814760,5.949019712019143e-07
806549,817747,2.6289975029152168e-06
806550,811887,4.776068071442527e-06
806551,817746,3.0568347837536837e-06
806552,813512,6.455406443180907e-06
806553,809130,5.0431783467340306e-06
806554,802466,3.975994275203715e-06
806555,801457,2.8887132688267916e-06
806556,802135,2.3811960993671605e-06
806557,808065,4.632023227471558e-06
806558,802465,1.1866466109852248e-06
806559,801456,9.76201381521287e-07
806560,808514,3.6000082500438487e-06
806561,811319,2.0454295443038887e-06
806562,802134,2.7965663707511915e-07
806563,804162,3.816686077328952e-07
806564,804956,7.078985894992629e-06
806565,811153,7.5169870120156295e-06
806566,807286,3.5638808611224947e-06
806567,807287,2.40907749327864e-06
806568,807609,1.3212253014673883e-06
806569,814394,3.92477094327021e-06
806570,818128,3.2326145786994996e-06
806571,814393,4.891799779923433e-06
806572,809963,6.33090285868799e-06
806573,810905,2.5863433674482867e-06
806574,805473,2.18096897207825e-06
806575,803314,5.591305383186247e-06
806576,812602,2.9016056265333997e-06
806577,809964,1.7909075176128037e-06
806578,805474,9.335792172457065e-07
806579,803315,5.78283602952913e-06
806580,812603,2.4640322173764726e-06
806581,809828,7.456565848405833e-06
806582,811983,2.1158398437824195e-06
806583,810026,6.846019584020752e-06
806584,801369,5.887891792127944e-06
806585,811152,2.7089327007838227e-06
806586,804546,1.4827001128322725e-06
806587,811982,1.6459158101216131e-06
806588,801368,5.983679443555576e-06
806589,810025,1.4955803844508124e-06
806590,811151,1.7315435258155028e-05
806591,803404,1.2474607595637851e-05
806592,803893,2.5580817134917133e-05
806593,802741,2.59177679024422e-05
806594,815786,2.390139857089936e-06
806595,800052,5.152820216982037e-06
806596,800141,1.16298953078769e-05
806597,810445,1.8707952722971287e-05
806598,815485,2.3588410598834394e-05
806599,819002,3.0993357113764286e-05
806600,813233,2.018834746805763e-05
806601,817684,7.734455750994549e-07
806602,817824,2.2423084290463862e-05
806603,819105,1.0864748374687916e-06
806604,817360,1.1689410992958903e-05
806605,813902,1.2286080616109024e-05
806606,817760,1.3017189345981922e-05
806607,801396,2.835988123319303e-06
806608,803395,8.967895915467621e-06
806609,805066,7.306141822948248e-06
806610,819154,2.292955311993647e-05
806611,801397,1.9094963595877343e-05
806612,803396,2.3924449641050152e-05
806613,814050,2.1113955838536043e-05
806614,808294,7.631962924597083e-06
806615,819155,1.0340468095208258e-05
806616,814051,1.592173886218165e-05
806617,803982,4.5112682218819054e-06
806618,810200,3.563888897889456e-06
806619,801178,1.594886375030022e-06
806620,801408,3.5012069412033905e-06
806621,806525,1.1678617977468868e-06
806622,811721,3.96447173269998e-06
806623,804822,2.9797312703749253e-06
806624,805486,2.0382280085114366e-06
