structure_id,total_roof_area,usable_roof_area,dominant_rating,solar_score_avg,roof_patch_count,excellent_area,usable_ratio
814997,1736.0,1736.0,Good,4.3,10,748.0,1.0
814998,96.0,0.0,Very Poor,1.0,1,0.0,0.0
814999,92.0,92.0,Good,4.4,5,52.0,1.0
815003,52.0,0.0,Poor,2.0,2,0.0,0.0
815004,352.0,352.0,Excellent,5.0,1,352.0,1.0
815005,172.0,12.0,Moderate,3.08,12,0.0,0.07
815006,3480.0,356.0,Very Poor,1.98,180,148.0,0.102
815007,2436.0,1780.0,Moderate,3.25,32,1760.0,0.731
815008,1104.0,1072.0,Poor,3.0,2,0.0,0.971
815009,940.0,764.0,Very Poor,2.16,19,120.0,0.813
815010,460.0,116.0,Poor,2.64,11,116.0,0.252
815011,340.0,340.0,Good,4.0,1,0.0,1.0
815012,340.0,340.0,Good,4.0,1,0.0,1.0
815013,360.0,340.0,Poor,3.0,2,0.0,0.944
815015,24.0,0.0,Poor,2.0,1,0.0,0.0
815019,4.0,4.0,Good,4.0,1,0.0,1.0
815021,28.0,28.0,Good,4.5,2,24.0,1.0
815024,100.0,0.0,Poor,2.0,1,0.0,0.0
815026,132.0,0.0,Very Poor,1.44,9,0.0,0.0
815029,572.0,516.0,Good,3.57,14,0.0,0.902
815030,11284.0,11284.0,Good,4.1,30,10780.0,1.0
815031,12.0,12.0,Good,4.0,1,0.0,1.0
815032,200.0,140.0,Excellent,4.29,7,96.0,0.7
815034,128.0,8.0,Poor,2.29,7,0.0,0.063
815035,20.0,20.0,Good,4.0,2,0.0,1.0
815036,108.0,104.0,Good,4.0,7,32.0,0.963
815037,100.0,100.0,Good,4.5,2,52.0,1.0
815038,300.0,288.0,Good,4.0,12,212.0,0.96
815039,112.0,112.0,Excellent,4.6,5,100.0,1.0
815041,36.0,12.0,Excellent,4.0,2,12.0,0.333
815042,388.0,388.0,Good,4.5,2,376.0,1.0
815043,4.0,4.0,Excellent,5.0,1,4.0,1.0
815045,120.0,0.0,Very Poor,1.0,5,0.0,0.0
815046,32.0,0.0,Poor,2.0,1,0.0,0.0
815047,144.0,12.0,Moderate,3.17,6,0.0,0.083
815048,688.0,688.0,Good,4.22,9,536.0,1.0
815049,500.0,500.0,Good,4.5,2,488.0,1.0
815053,480.0,216.0,Poor,2.83,6,104.0,0.45
815054,356.0,0.0,Poor,2.13,15,0.0,0.0
815055,704.0,316.0,Moderate,2.92,13,184.0,0.449
815058,508.0,444.0,Poor,3.5,2,444.0,0.874
815059,20.0,20.0,Excellent,5.0,1,20.0,1.0
815060,500.0,340.0,Excellent,3.5,8,340.0,0.68
815064,3164.0,648.0,Moderate,2.71,103,240.0,0.205
815065,340.0,4.0,Very Poor,2.2,5,0.0,0.012
815066,12.0,0.0,Poor,2.0,1,0.0,0.0
815067,444.0,184.0,Good,3.57,14,8.0,0.414
815068,108.0,108.0,Good,4.5,2,100.0,1.0
815069,24.0,16.0,Good,3.2,5,0.0,0.667
815070,372.0,372.0,Good,4.33,3,332.0,1.0
815071,4.0,0.0,Very Poor,1.0,1,0.0,0.0
815072,40.0,40.0,Excellent,5.0,1,40.0,1.0
815073,3704.0,3456.0,Moderate,3.4,45,2484.0,0.933
815074,192.0,192.0,Good,4.25,4,164.0,1.0
815075,228.0,156.0,Very Poor,2.2,5,0.0,0.684
815077,44.0,0.0,Poor,2.0,2,0.0,0.0
815078,220.0,196.0,Good,3.75,8,0.0,0.891
815079,48.0,0.0,Poor,2.0,1,0.0,0.0
815081,12.0,12.0,Excellent,5.0,2,12.0,1.0
815082,380.0,352.0,Good,3.9,10,28.0,0.926
815083,356.0,356.0,Good,4.25,4,316.0,1.0
815084,180.0,140.0,Good,3.75,4,0.0,0.778
815086,396.0,372.0,Poor,3.67,3,128.0,0.939
815087,4.0,4.0,Excellent,5.0,1,4.0,1.0
815088,112.0,0.0,Very Poor,1.25,4,0.0,0.0
815089,3632.0,3624.0,Poor,3.25,4,3620.0,0.998
815090,8.0,0.0,Poor,2.0,2,0.0,0.0
815091,472.0,472.0,Good,4.0,2,0.0,1.0
815092,52.0,28.0,Good,3.33,6,8.0,0.538
815094,388.0,388.0,Good,4.0,1,0.0,1.0
815095,52.0,0.0,Poor,1.67,3,0.0,0.0
815096,880.0,876.0,Good,4.0,6,292.0,0.995
815097,1712.0,1084.0,Moderate,3.5,28,84.0,0.633
815098,136.0,136.0,Excellent,4.5,4,52.0,1.0
815099,144.0,140.0,Good,4.0,7,88.0,0.972
815100,16.0,16.0,Excellent,4.5,2,12.0,1.0
815101,240.0,164.0,Good,3.82,17,48.0,0.683
815103,580.0,0.0,Very Poor,1.22,23,0.0,0.0
815106,416.0,152.0,Poor,2.81,21,0.0,0.365
815108,36.0,36.0,Good,4.33,3,24.0,1.0
815109,8.0,0.0,Moderate,3.0,1,0.0,0.0
815110,272.0,272.0,Good,4.4,5,240.0,1.0
815111,312.0,312.0,Good,4.5,2,308.0,1.0
815112,20.0,20.0,Excellent,5.0,1,20.0,1.0
815113,36.0,36.0,Excellent,5.0,1,36.0,1.0
815114,16.0,16.0,Good,4.5,2,12.0,1.0
815115,68.0,48.0,Good,3.75,4,0.0,0.706
815116,180.0,180.0,Excellent,4.6,5,124.0,1.0
815117,3260.0,2776.0,Poor,2.82,72,828.0,0.852
815118,188.0,156.0,Good,4.0,4,12.0,0.83
815120,1072.0,1072.0,Good,4.0,1,0.0,1.0
815121,8.0,8.0,Excellent,5.0,1,8.0,1.0
815122,12.0,4.0,Moderate,3.67,3,4.0,0.333
815124,4584.0,4584.0,Good,4.0,1,0.0,1.0
815126,152.0,52.0,Moderate,3.19,16,20.0,0.342
815129,108.0,68.0,Moderate,3.4,5,0.0,0.63
815130,48.0,0.0,Poor,1.5,2,0.0,0.0
815131,136.0,136.0,Excellent,5.0,1,136.0,1.0
815134,132.0,60.0,Moderate,3.55,11,36.0,0.455
815135,20.0,0.0,Poor,2.0,1,0.0,0.0
815136,28.0,0.0,Very Poor,1.33,3,0.0,0.0
815137,92.0,0.0,Poor,2.0,2,0.0,0.0
815138,52.0,0.0,Poor,2.0,1,0.0,0.0
815139,64.0,0.0,Poor,2.0,1,0.0,0.0
815140,60.0,0.0,Poor,2.0,1,0.0,0.0
815143,40.0,0.0,Poor,2.0,1,0.0,0.0
815145,60.0,0.0,Very Poor,1.14,7,0.0,0.0
815147,84.0,0.0,Poor,2.0,1,0.0,0.0
815148,1468.0,1388.0,Good,3.22,23,1284.0,0.946
815150,920.0,908.0,Good,4.0,3,904.0,0.987
815151,476.0,476.0,Good,4.22,9,264.0,1.0
815152,44.0,0.0,Poor,2.0,1,0.0,0.0
815153,32.0,0.0,Poor,1.75,4,0.0,0.0
815154,36.0,0.0,Poor,2.0,3,0.0,0.0
815156,232.0,188.0,Poor,3.0,3,188.0,0.81
815157,164.0,164.0,Good,4.5,2,160.0,1.0
815158,140.0,124.0,Poor,3.5,2,124.0,0.886
815159,24.0,0.0,Poor,1.5,2,0.0,0.0
815161,20.0,0.0,Poor,2.0,3,0.0,0.0
815162,416.0,60.0,Moderate,3.14,7,0.0,0.144
815163,384.0,384.0,Excellent,5.0,1,384.0,1.0
815165,124.0,124.0,Excellent,5.0,1,124.0,1.0
815166,116.0,116.0,Good,4.33,3,68.0,1.0
815167,116.0,0.0,Very Poor,1.8,5,0.0,0.0
815168,144.0,0.0,Poor,2.0,3,0.0,0.0
815169,76.0,0.0,Poor,2.0,1,0.0,0.0
815170,76.0,0.0,Poor,2.0,1,0.0,0.0
815171,48.0,0.0,Poor,2.0,5,0.0,0.0
815173,40.0,40.0,Excellent,5.0,1,40.0,1.0
815175,40.0,0.0,Poor,2.0,1,0.0,0.0
815176,256.0,72.0,Moderate,3.14,7,0.0,0.281
815177,168.0,104.0,Good,3.67,3,0.0,0.619
815178,172.0,172.0,Excellent,4.67,3,80.0,1.0
815179,56.0,0.0,Poor,1.75,4,0.0,0.0
815180,300.0,0.0,Poor,2.0,2,0.0,0.0
815181,196.0,148.0,Excellent,3.71,7,88.0,0.755
815183,108.0,0.0,Poor,2.0,1,0.0,0.0
815185,60.0,0.0,Poor,1.67,3,0.0,0.0
815186,12.0,0.0,Poor,2.0,1,0.0,0.0
815187,740.0,740.0,Excellent,5.0,2,740.0,1.0
815188,636.0,600.0,Excellent,4.0,4,596.0,0.943
815189,24.0,0.0,Very Poor,1.0,3,0.0,0.0
815190,28.0,28.0,Excellent,5.0,1,28.0,1.0
815193,1256.0,1208.0,Poor,3.5,2,1208.0,0.962
815196,1480.0,1016.0,Poor,2.37,19,0.0,0.686
815198,300.0,300.0,Good,4.2,5,204.0,1.0
815200,424.0,412.0,Good,3.92,12,88.0,0.972
815202,20.0,20.0,Good,4.0,1,0.0,1.0
815203,32.0,32.0,Good,4.0,2,0.0,1.0
815205,140.0,96.0,Excellent,4.0,8,48.0,0.686
815207,492.0,408.0,Poor,2.75,4,408.0,0.829
815208,136.0,96.0,Moderate,3.43,7,4.0,0.706
815209,352.0,336.0,Good,4.0,11,176.0,0.955
815210,5784.0,4788.0,Good,3.35,80,708.0,0.828
815211,204.0,204.0,Good,4.0,3,0.0,1.0
815212,20.0,20.0,Excellent,5.0,1,20.0,1.0
815213,972.0,548.0,Moderate,3.07,15,0.0,0.564
815214,24.0,24.0,Good,4.33,3,4.0,1.0
815215,144.0,0.0,Poor,2.0,3,0.0,0.0
815216,36.0,36.0,Excellent,5.0,1,36.0,1.0
815217,4.0,4.0,Good,4.0,1,0.0,1.0
815218,6316.0,2676.0,Good,3.42,153,1804.0,0.424
815219,620.0,556.0,Good,3.75,4,524.0,0.897
815220,48.0,40.0,Good,3.67,3,0.0,0.833
815221,32.0,28.0,Moderate,4.0,3,24.0,0.875
815222,176.0,176.0,Excellent,4.5,2,12.0,1.0
815223,112.0,112.0,Excellent,4.5,4,104.0,1.0
815224,20.0,20.0,Good,4.0,1,0.0,1.0
815225,12.0,12.0,Excellent,5.0,1,12.0,1.0
815226,120.0,100.0,Good,4.22,9,48.0,0.833
815227,524.0,452.0,Moderate,3.8,5,452.0,0.863
815228,72.0,16.0,Good,3.5,4,0.0,0.222
815229,40.0,0.0,Very Poor,1.5,2,0.0,0.0
815230,4.0,4.0,Good,4.0,1,0.0,1.0
815231,164.0,164.0,Good,4.0,1,0.0,1.0
815232,408.0,80.0,Moderate,3.04,25,16.0,0.196
815233,24.0,24.0,Good,4.0,3,0.0,1.0
815234,104.0,92.0,Good,4.25,8,52.0,0.885
815235,260.0,260.0,Good,4.0,1,0.0,1.0
815236,416.0,416.0,Good,4.29,7,140.0,1.0
815237,268.0,204.0,Good,3.82,11,0.0,0.761
815239,512.0,0.0,Very Poor,1.57,23,0.0,0.0
815240,4.0,0.0,Poor,2.0,1,0.0,0.0
815241,92.0,0.0,Poor,2.0,3,0.0,0.0
815242,80.0,56.0,Good,3.83,6,4.0,0.7
815243,920.0,916.0,Good,3.75,4,892.0,0.996
815244,108.0,100.0,Good,4.12,8,56.0,0.926
815245,4.0,4.0,Good,4.0,1,0.0,1.0
815246,200.0,184.0,Excellent,4.12,8,144.0,0.92
815247,20.0,20.0,Excellent,5.0,1,20.0,1.0
815249,240.0,240.0,Excellent,4.5,4,144.0,1.0
815250,4.0,0.0,Moderate,3.0,1,0.0,0.0
815252,48.0,44.0,Moderate,3.5,2,0.0,0.917
815253,136.0,136.0,Excellent,5.0,1,136.0,1.0
815254,244.0,232.0,Good,4.0,9,160.0,0.951
815255,628.0,604.0,Good,3.0,3,0.0,0.962
815256,24.0,24.0,Excellent,5.0,1,24.0,1.0
815257,188.0,172.0,Good,3.5,6,0.0,0.915
815258,48.0,0.0,Poor,1.67,3,0.0,0.0
815259,4.0,0.0,Very Poor,1.0,1,0.0,0.0
815260,44.0,0.0,Poor,2.0,1,0.0,0.0
815261,100.0,24.0,Moderate,3.33,3,0.0,0.24
815262,160.0,112.0,Good,3.5,6,0.0,0.7
815263,28.0,28.0,Excellent,5.0,1,28.0,1.0
815264,100.0,4.0,Excellent,3.5,2,4.0,0.04
815266,284.0,284.0,Good,4.33,3,276.0,1.0
815267,364.0,208.0,Good,3.57,7,0.0,0.571
815269,164.0,0.0,Poor,2.0,8,0.0,0.0
815270,72.0,52.0,Poor,2.25,4,0.0,0.722
815271,296.0,140.0,Poor,2.33,6,140.0,0.473
815272,136.0,136.0,Good,4.33,6,88.0,1.0
815273,152.0,152.0,Good,4.14,7,64.0,1.0
815274,8.0,8.0,Good,4.0,1,0.0,1.0
815275,68.0,48.0,Moderate,4.0,4,48.0,0.706
815276,228.0,224.0,Good,4.14,7,172.0,0.982
815278,172.0,152.0,Good,3.78,9,104.0,0.884
815279,1356.0,1356.0,Excellent,4.89,9,1248.0,1.0
815280,584.0,584.0,Good,4.29,17,56.0,1.0
815281,156.0,156.0,Excellent,4.67,3,132.0,1.0
815282,160.0,128.0,Good,4.0,12,76.0,0.8
815283,32.0,20.0,Moderate,3.67,6,4.0,0.625
815285,16.0,16.0,Good,4.0,2,0.0,1.0
815286,340.0,340.0,Excellent,5.0,1,340.0,1.0
815287,440.0,440.0,Good,4.25,4,412.0,1.0
815288,44.0,44.0,Good,4.0,2,0.0,1.0
815290,604.0,588.0,Poor,3.0,5,584.0,0.974
815292,16.0,16.0,Good,4.0,1,0.0,1.0
815293,60.0,52.0,Good,3.75,4,0.0,0.867
815294,8.0,8.0,Good,4.0,2,0.0,1.0
815295,16.0,12.0,Good,3.5,2,0.0,0.75
815296,112.0,92.0,Good,3.89,9,40.0,0.821
815299,204.0,204.0,Excellent,5.0,1,204.0,1.0
815302,328.0,148.0,Poor,2.67,9,0.0,0.451
815304,412.0,336.0,Poor,2.78,9,0.0,0.816
815307,48.0,8.0,Moderate,3.67,3,8.0,0.167
815308,20.0,20.0,Good,4.5,2,16.0,1.0
815309,12.0,12.0,Excellent,5.0,1,12.0,1.0
815310,56.0,56.0,Excellent,4.67,3,52.0,1.0
815311,104.0,72.0,Good,3.5,6,0.0,0.692
815313,84.0,76.0,Moderate,3.5,2,0.0,0.905
815314,20.0,4.0,Moderate,3.33,3,0.0,0.2
815316,4.0,4.0,Good,4.0,1,0.0,1.0
815317,268.0,268.0,Excellent,4.5,8,248.0,1.0
815318,108.0,108.0,Good,4.5,4,100.0,1.0
815319,16.0,16.0,Good,4.0,1,0.0,1.0
815320,216.0,52.0,Poor,2.5,4,0.0,0.241
815322,76.0,24.0,Good,3.67,3,0.0,0.316
815323,40.0,20.0,Good,4.0,4,8.0,0.5
815324,80.0,0.0,Poor,1.75,4,0.0,0.0
815325,16.0,16.0,Good,4.5,2,12.0,1.0
815326,60.0,60.0,Good,4.33,3,24.0,1.0
815327,28.0,24.0,Moderate,4.0,2,24.0,0.857
815328,112.0,112.0,Good,4.0,1,0.0,1.0
815329,116.0,100.0,Moderate,3.75,4,72.0,0.862
815330,8.0,8.0,Good,4.0,1,0.0,1.0
815331,248.0,248.0,Excellent,5.0,1,248.0,1.0
815332,68.0,68.0,Good,4.0,2,0.0,1.0
815333,28.0,20.0,Moderate,4.0,2,20.0,0.714
815334,228.0,0.0,Poor,2.0,1,0.0,0.0
815335,148.0,148.0,Excellent,4.67,3,80.0,1.0
815337,2376.0,1360.0,Moderate,3.52,54,424.0,0.572
815338,180.0,0.0,Moderate,2.62,8,0.0,0.0
815340,84.0,84.0,Excellent,4.5,2,12.0,1.0
815342,728.0,368.0,Moderate,3.58,19,12.0,0.505
815343,4.0,4.0,Good,4.0,1,0.0,1.0
815344,188.0,108.0,Good,3.77,13,20.0,0.574
815345,184.0,180.0,Good,4.14,7,40.0,0.978
815346,884.0,724.0,Moderate,2.65,23,0.0,0.819
815347,352.0,352.0,Good,4.33,6,252.0,1.0
815348,4.0,0.0,Poor,2.0,1,0.0,0.0
815349,6872.0,6840.0,Good,4.15,13,6728.0,0.995
815351,480.0,468.0,Good,4.14,7,408.0,0.975
815352,52.0,20.0,Good,3.67,3,0.0,0.385
815353,4.0,4.0,Good,4.0,1,0.0,1.0
815354,168.0,168.0,Good,4.17,6,108.0,1.0
815355,80.0,80.0,Good,4.5,2,44.0,1.0
815356,796.0,0.0,Very Poor,1.5,2,0.0,0.0
815357,112.0,24.0,Very Poor,2.17,6,0.0,0.214
815358,616.0,616.0,Good,4.33,3,516.0,1.0
815359,140.0,16.0,Poor,2.57,7,0.0,0.114
815360,184.0,184.0,Good,4.0,1,0.0,1.0
815361,44.0,4.0,Excellent,3.0,2,4.0,0.091
815364,276.0,228.0,Poor,3.5,2,228.0,0.826
815365,44.0,0.0,Poor,2.0,1,0.0,0.0
815369,188.0,188.0,Excellent,5.0,1,188.0,1.0
815370,16.0,8.0,Moderate,3.5,4,0.0,0.5
815371,16.0,4.0,Moderate,3.5,2,0.0,0.25
815373,16.0,16.0,Excellent,4.5,2,12.0,1.0
815374,8.0,0.0,Poor,2.0,2,0.0,0.0
815376,296.0,188.0,Good,3.59,17,48.0,0.635
815377,4.0,4.0,Excellent,5.0,1,4.0,1.0
815379,172.0,168.0,Good,4.22,9,108.0,0.977
815380,308.0,120.0,Moderate,3.42,19,4.0,0.39
815382,64.0,64.0,Excellent,5.0,1,64.0,1.0
815383,248.0,248.0,Good,4.3,10,112.0,1.0
815385,4.0,0.0,Moderate,3.0,1,0.0,0.0
815386,68.0,68.0,Good,4.5,2,64.0,1.0
815387,200.0,120.0,Excellent,4.17,6,16.0,0.6
815388,240.0,32.0,Good,3.5,8,0.0,0.133
815391,112.0,112.0,Excellent,5.0,2,112.0,1.0
815392,180.0,180.0,Good,4.33,6,156.0,1.0
815393,972.0,964.0,Good,3.9,20,220.0,0.992
815396,12.0,12.0,Excellent,5.0,1,12.0,1.0
815397,116.0,112.0,Very Poor,3.0,2,112.0,0.966
815398,348.0,256.0,Moderate,3.6,10,104.0,0.736
815399,8.0,0.0,Poor,2.0,1,0.0,0.0
815400,24.0,24.0,Good,4.5,2,20.0,1.0
815401,432.0,396.0,Good,3.78,9,0.0,0.917
815402,16.0,16.0,Excellent,5.0,1,16.0,1.0
815405,356.0,356.0,Good,4.2,5,20.0,1.0
815407,556.0,464.0,Poor,2.38,8,464.0,0.835
815408,196.0,196.0,Good,4.0,2,0.0,1.0
815409,68.0,36.0,Moderate,3.5,4,0.0,0.529
815410,8.0,8.0,Good,4.0,2,0.0,1.0
815411,140.0,136.0,Good,4.0,4,116.0,0.971
815414,12.0,12.0,Good,4.0,1,0.0,1.0
815416,892.0,884.0,Poor,3.5,2,884.0,0.991
815418,212.0,212.0,Excellent,5.0,1,212.0,1.0
815420,632.0,632.0,Good,4.43,7,12.0,1.0
815421,8.0,0.0,Moderate,3.0,1,0.0,0.0
815422,44.0,44.0,Excellent,4.5,2,36.0,1.0
815423,180.0,132.0,Moderate,4.0,6,84.0,0.733
815424,244.0,212.0,Good,3.57,7,0.0,0.869
815425,128.0,76.0,Good,4.11,9,8.0,0.594
815426,80.0,80.0,Good,4.5,2,64.0,1.0
815427,424.0,424.0,Excellent,5.0,2,424.0,1.0
815430,120.0,0.0,Very Poor,1.0,2,0.0,0.0
815432,100.0,76.0,Good,3.5,8,32.0,0.76
815433,4.0,4.0,Good,4.0,1,0.0,1.0
815434,268.0,264.0,Good,4.0,4,168.0,0.985
815435,36.0,36.0,Excellent,5.0,1,36.0,1.0
815436,36.0,12.0,Excellent,4.25,4,8.0,0.333
815437,3484.0,3484.0,Good,4.24,21,2972.0,1.0
815438,56.0,0.0,Poor,2.0,1,0.0,0.0
815440,16.0,16.0,Excellent,5.0,1,16.0,1.0
815441,356.0,356.0,Excellent,5.0,1,356.0,1.0
815442,772.0,648.0,Excellent,3.14,14,620.0,0.839
815443,32.0,32.0,Excellent,5.0,1,32.0,1.0
815444,124.0,124.0,Good,4.33,6,44.0,1.0
815445,2364.0,2364.0,Good,4.0,3,0.0,1.0
815446,88.0,68.0,Good,3.8,5,32.0,0.773
815447,432.0,132.0,Moderate,3.12,8,128.0,0.306
815448,1384.0,1384.0,Good,4.0,6,0.0,1.0
815449,216.0,200.0,Good,4.0,7,156.0,0.926
815450,88.0,88.0,Excellent,5.0,2,88.0,1.0
815451,172.0,140.0,Good,3.82,11,8.0,0.814
815452,12.0,12.0,Excellent,5.0,1,12.0,1.0
815453,576.0,412.0,Poor,3.0,7,44.0,0.715
815454,16.0,12.0,Good,4.0,4,4.0,0.75
815455,160.0,116.0,Poor,3.25,4,112.0,0.725
815456,24.0,0.0,Poor,1.5,2,0.0,0.0
815457,12.0,8.0,Excellent,4.0,3,4.0,0.667
815458,116.0,112.0,Good,4.0,8,16.0,0.966
815460,64.0,0.0,Poor,2.0,1,0.0,0.0
815461,260.0,260.0,Good,4.33,3,144.0,1.0
815462,36.0,28.0,Good,3.67,3,0.0,0.778
815464,248.0,228.0,Moderate,3.83,6,48.0,0.919
815465,268.0,268.0,Excellent,5.0,2,268.0,1.0
815466,8.0,8.0,Good,4.0,1,0.0,1.0
815467,176.0,0.0,Very Poor,1.0,1,0.0,0.0
815468,188.0,140.0,Good,4.0,9,92.0,0.745
815469,48.0,48.0,Good,4.2,5,8.0,1.0
815470,36.0,32.0,Good,4.0,3,20.0,0.889
815471,20.0,20.0,Good,4.33,3,8.0,1.0
815472,32.0,8.0,Moderate,3.5,4,0.0,0.25
815473,28.0,24.0,Excellent,4.0,3,20.0,0.857
815474,48.0,40.0,Good,4.0,4,8.0,0.833
815475,96.0,72.0,Moderate,3.5,2,0.0,0.75
815476,48.0,48.0,Good,4.5,2,36.0,1.0
815477,120.0,120.0,Good,4.0,1,0.0,1.0
815478,4.0,4.0,Good,4.0,1,0.0,1.0
815479,820.0,0.0,Poor,1.65,17,0.0,0.0
815480,76.0,76.0,Excellent,4.67,3,32.0,1.0
815481,40.0,40.0,Good,4.0,2,0.0,1.0
815482,8.0,8.0,Good,4.0,1,0.0,1.0
815484,236.0,236.0,Good,4.2,10,92.0,1.0
815485,572.0,572.0,Good,4.43,7,416.0,1.0
815488,40.0,0.0,Poor,2.0,1,0.0,0.0
815489,148.0,120.0,Moderate,3.12,8,0.0,0.811
815491,368.0,320.0,Moderate,3.56,16,12.0,0.87
815492,360.0,196.0,Moderate,3.53,15,16.0,0.544
815493,212.0,144.0,Excellent,4.33,6,28.0,0.679
815494,536.0,536.0,Excellent,4.5,4,204.0,1.0
815495,408.0,408.0,Good,4.0,1,0.0,1.0
815496,108.0,100.0,Good,4.12,8,36.0,0.926
815497,2180.0,2156.0,Poor,3.0,3,2156.0,0.989
815499,24.0,0.0,Poor,2.0,1,0.0,0.0
815502,360.0,360.0,Excellent,5.0,1,360.0,1.0
815503,328.0,328.0,Excellent,5.0,1,328.0,1.0
815504,1016.0,1016.0,Excellent,5.0,1,1016.0,1.0
815505,384.0,384.0,Excellent,5.0,1,384.0,1.0
815506,332.0,332.0,Excellent,5.0,1,332.0,1.0
815507,316.0,248.0,Poor,3.0,3,248.0,0.785
815508,136.0,0.0,Poor,2.0,1,0.0,0.0
815509,108.0,108.0,Excellent,5.0,1,108.0,1.0
815510,96.0,0.0,Poor,2.0,1,0.0,0.0
815511,232.0,232.0,Good,4.0,1,0.0,1.0
815512,892.0,828.0,Poor,3.5,2,828.0,0.928
815513,596.0,528.0,Excellent,4.0,3,528.0,0.886
815514,464.0,372.0,Excellent,4.0,3,372.0,0.802
815515,160.0,120.0,Excellent,3.5,2,120.0,0.75
815517,16.0,0.0,Poor,2.0,1,0.0,0.0
815518,88.0,0.0,Poor,2.0,1,0.0,0.0
815519,1300.0,1272.0,Poor,2.75,4,0.0,0.978
815520,488.0,436.0,Good,3.33,3,0.0,0.893
815521,684.0,528.0,Poor,2.45,11,380.0,0.772
815522,488.0,488.0,Good,4.0,1,0.0,1.0
815523,388.0,0.0,Poor,2.0,7,0.0,0.0
815524,220.0,176.0,Poor,3.5,2,176.0,0.8
815525,168.0,0.0,Poor,2.0,2,0.0,0.0
815526,80.0,60.0,Good,3.71,7,0.0,0.75
815527,132.0,132.0,Excellent,5.0,1,132.0,1.0
815529,332.0,304.0,Poor,2.4,5,0.0,0.916
815531,2408.0,2356.0,Good,3.9,29,2140.0,0.978
815532,2108.0,2084.0,Good,3.8,15,1128.0,0.989
815533,1952.0,1900.0,Good,3.89,28,768.0,0.973
815534,1680.0,1564.0,Poor,3.25,4,480.0,0.931
815535,1668.0,1368.0,Poor,2.64,11,0.0,0.82
815536,848.0,804.0,Poor,2.5,4,0.0,0.948
815537,128.0,128.0,Excellent,5.0,1,128.0,1.0
815538,80.0,0.0,Poor,2.0,1,0.0,0.0
815539,32.0,0.0,Poor,2.0,1,0.0,0.0
815540,24.0,0.0,Poor,2.0,1,0.0,0.0
815541,6596.0,6416.0,Poor,2.6,5,6416.0,0.973
815542,4048.0,4024.0,Good,3.58,12,3932.0,0.994
815543,2316.0,2288.0,Good,3.9,10,2260.0,0.988
815544,2268.0,2176.0,Poor,2.82,11,2156.0,0.959
815545,1432.0,1188.0,Poor,2.75,16,572.0,0.83
815546,1312.0,1272.0,Good,3.46,13,808.0,0.97
815547,660.0,568.0,Poor,2.5,4,568.0,0.861
815548,536.0,360.0,Very Poor,2.17,6,360.0,0.672
815549,200.0,176.0,Poor,3.0,3,176.0,0.88
815551,96.0,0.0,Poor,2.0,1,0.0,0.0
815552,84.0,0.0,Poor,2.0,1,0.0,0.0
815553,16.0,8.0,Good,3.5,2,0.0,0.5
815554,168.0,156.0,Good,4.12,8,48.0,0.929
815555,148.0,148.0,Good,4.2,5,68.0,1.0
815556,116.0,80.0,Good,4.0,7,40.0,0.69
815557,4.0,0.0,Very Poor,1.0,1,0.0,0.0
815558,2380.0,2304.0,Poor,2.88,8,2304.0,0.968
815559,1276.0,1276.0,Good,4.33,3,1260.0,1.0
815561,848.0,784.0,Good,3.57,7,724.0,0.925
815562,276.0,276.0,Good,4.3,10,116.0,1.0
815563,1612.0,1332.0,Good,3.11,28,844.0,0.826
815564,328.0,0.0,Poor,1.67,6,0.0,0.0
815565,1620.0,1448.0,Poor,2.95,19,656.0,0.894
815566,140.0,104.0,Moderate,3.85,13,40.0,0.743
815567,12.0,12.0,Excellent,5.0,1,12.0,1.0
815568,404.0,396.0,Excellent,4.33,6,288.0,0.98
815573,744.0,656.0,Very Poor,1.69,16,656.0,0.882
815574,128.0,120.0,Poor,2.67,3,0.0,0.937
815575,36.0,24.0,Good,4.0,5,12.0,0.667
815577,108.0,108.0,Good,4.5,2,104.0,1.0
815578,76.0,76.0,Good,4.5,2,24.0,1.0
815579,8.0,8.0,Good,4.0,2,0.0,1.0
815580,68.0,68.0,Good,4.0,2,0.0,1.0
815581,20.0,20.0,Good,4.0,1,0.0,1.0
815582,216.0,216.0,Excellent,5.0,1,216.0,1.0
815583,88.0,0.0,Poor,2.07,15,0.0,0.0
815585,60.0,44.0,Good,3.75,8,12.0,0.733
815587,560.0,448.0,Moderate,3.36,11,412.0,0.8
815588,2156.0,1616.0,Good,3.4,35,984.0,0.75
815590,80.0,80.0,Excellent,5.0,1,80.0,1.0
815591,16.0,0.0,Poor,2.0,2,0.0,0.0
815592,236.0,164.0,Good,4.14,14,68.0,0.695
815593,244.0,8.0,Poor,2.67,3,0.0,0.033
815594,104.0,84.0,Good,3.83,6,8.0,0.808
815595,80.0,0.0,Poor,2.0,2,0.0,0.0
815596,120.0,88.0,Moderate,3.67,9,4.0,0.733
815598,192.0,0.0,Poor,2.0,2,0.0,0.0
815600,76.0,76.0,Good,4.0,2,0.0,1.0
815601,8.0,8.0,Good,4.0,1,0.0,1.0
815602,104.0,0.0,Poor,2.0,3,0.0,0.0
815603,4.0,4.0,Good,4.0,1,0.0,1.0
815604,348.0,328.0,Good,4.12,8,20.0,0.943
815605,48.0,48.0,Excellent,5.0,1,48.0,1.0
815610,2644.0,2644.0,Excellent,5.0,1,2644.0,1.0
